Timestamp,Electricity_Consumed,Temperature,Humidity,Wind_Speed,Avg_Past_Consumption,Solar_Output (kWh),EV_Surge (kWh),Net_Grid_Load (kWh)
2024-01-29 12:00:00,0.3011196248014149,0.416230272665536,0.3065480486447713,0.3124815441354733,0.4313424292757288,7.3974,0.0,-7.0963
2024-01-29 12:30:00,0.2275328809955165,0.4691158774565013,0.6803322766836515,0.4652389996603359,0.3801417309458919,8.0203,0.0,-7.7928
2024-01-29 13:00:00,0.3461756566794295,0.491643744626454,0.3836775472827691,0.5621344534979243,0.3725856867471426,7.4719,0.0,-7.1257
2024-01-29 13:30:00,0.6602847466903906,0.5011827395449298,0.2321403166899585,0.4812243091007593,0.4268663162779493,9.5428,0.0,-8.8825
2024-01-29 14:00:00,0.1463498095114406,0.6765517006296174,0.5310397223783938,0.4973546959460975,0.3553744923645545,7.9275,0.0,-7.7812
2024-01-29 14:30:00,0.1060731003538764,0.6974246468649161,0.4586635159482187,0.5996317550156144,0.3246734923152485,8.4729,0.0,-8.3668
2024-01-29 15:00:00,0.6201950545822681,0.5033548986910225,0.3330109784485427,0.3739732332683549,0.3378359557810479,8.2471,0.0,-7.6269
2024-01-29 15:30:00,0.3401127204746891,0.6738126757444237,0.248982997033855,0.4362573182139247,0.3354012201706415,5.7577,0.0,-5.4176
2024-01-29 16:00:00,0.2634878768900139,0.5743927012888861,0.4948524461997777,0.658749621196812,0.304639069424665,6.1547,0.0,-5.8912
2024-01-29 16:30:00,0.5483174478993461,0.5350506699017359,0.6394919033679489,0.4390356849437246,0.3992200014168081,5.73,0.0,-5.1817
2024-01-29 17:00:00,0.2740640767105227,0.6480538531213429,0.5820469776250263,0.3106053527514429,0.3914388101705974,4.602,0.0,-4.3279
2024-01-29 17:30:00,0.6793349522578228,0.5360902084775967,0.5044148733830478,0.3823447528358674,0.521377346625882,3.6401,0.0,-2.9608
2024-01-29 18:00:00,0.4879876452232115,0.8025561553069044,0.5664534612194949,0.3500941309736524,0.562162556378704,3.0005,12.0574,9.5449
2024-01-29 18:30:00,0.2936814319757163,0.3333562288730796,0.4920817247680275,0.5054955727836697,0.4567272314794861,2.1286,13.7199,11.885
2024-01-29 19:00:00,0.7345513688775839,0.4572568916680311,0.2859663219097801,0.35516077993593,0.6258943394372076,1.9759,11.5857,10.3444
2024-01-29 19:30:00,0.2740475128327769,0.509414756035583,0.287264032444195,0.4951628092436809,0.6742038774135681,1.7396,12.5311,11.0655
2024-01-29 20:00:00,0.4986825620015512,0.585369258082978,0.4662231508683913,0.3743417001369755,0.6392568144156978,1.3087,6.7333,5.9233
2024-01-29 20:30:00,0.4248820967344153,0.696556636630234,0.4724712672230555,0.2079065676168742,0.6636365359531433,0.0,13.7741,14.199
2024-01-29 21:00:00,0.5919568815664663,0.5231195054702665,0.6211431041402571,0.4994319840597792,0.758104411275925,0.0,7.7572,8.3492
2024-01-29 21:30:00,0.6352518661211422,0.3355278203722718,0.6073759503140044,0.4804580925890008,0.7831068001312291,0.0,6.2838,6.9191
2024-01-29 22:00:00,0.3803340248442944,0.6394608659958734,0.5850125964918989,0.5247620845411939,0.813670098548833,0.0,0.0,0.3803
2024-01-29 22:30:00,0.2494303549423027,0.6277107950161064,0.4548903119821774,0.3819091292352733,0.690029288238901,0.0,0.0,0.2494
2024-01-29 23:00:00,0.4516620238231861,0.2657925835297675,0.2931780418127027,0.369125520225113,0.6795820185587058,0.0,0.0,0.4517
2024-01-29 23:30:00,0.262047438374649,0.5258833190276888,0.5566398763231661,0.5108107293570592,0.6704840637412917,0.0,0.0,0.262
2024-01-30 00:00:00,0.7105645412544372,0.3129936748560812,0.5732609872671406,0.6448828465916225,0.6635854382727351,0.0,0.0,0.7106
2024-01-30 00:30:00,0.3977558885137895,0.4371963545514973,0.145058292228743,0.4639868145846543,0.6991640385176174,0.0,0.0,0.3978
2024-01-30 01:00:00,0.3141130747813152,0.4052351046447725,0.3734653252672734,0.5135842102123116,0.646081747467703,0.0,0.0,0.3141
2024-01-30 01:30:00,0.4057800509774847,0.6349987580916707,0.3945225710081022,0.4240663170130732,0.6405879880831509,0.0,0.0,0.4058
2024-01-30 02:00:00,0.1504789517450506,0.5420726808010332,0.5134741204545388,0.2774585834285828,0.5136186806649055,0.0,0.0,0.1505
2024-01-30 02:30:00,0.2130643269148914,0.3538649962254033,0.3780178715620432,0.5787089124413357,0.3921973007211459,0.0,0.0,0.2131
2024-01-30 03:00:00,0.5750689846574043,0.6445004273015539,0.4904768378295872,0.5716288972964467,0.4482031875558334,0.0,0.0,0.5751
2024-01-30 03:30:00,0.265517620171434,0.3339742749586702,0.4651405698336685,0.5479181214228683,0.4528298943205917,0.0,0.0,0.2655
2024-01-30 04:00:00,0.2005148362196767,0.5706957622969051,0.4726922705490312,0.4408191120735738,0.3805998182147336,0.0,0.0,0.2005
2024-01-30 04:30:00,0.4644421254212144,0.4171520057650871,0.3907985714316922,0.5342754512927326,0.43880864702262,0.0,0.0,0.4644
2024-01-30 05:00:00,0.5726173591104995,0.4773192563673187,0.4021747722098124,0.5698710528060218,0.399134957820989,0.0,0.0,0.5726
2024-01-30 05:30:00,0.4948255517775112,0.594067969107874,0.3373231767089978,0.6570164441997457,0.4270522489999673,0.0,0.0,0.4948
2024-01-30 06:00:00,0.5410079476343028,0.5963733779184532,0.5519365556516507,0.5812398689279258,0.4923073453862081,1.0431,0.0,-0.5021
2024-01-30 06:30:00,0.2488674852384232,0.7058177248855486,0.580011429721554,0.4703035887253344,0.4471792009166362,1.418,0.0,-1.1691
2024-01-30 07:00:00,0.138031555543026,0.5153552327174532,0.3828297655717456,0.3056966504700874,0.4435993225848451,2.228,0.0,-2.09
2024-01-30 07:30:00,0.6252222753259145,0.5675201508072149,0.7195571600096498,0.4813212262957355,0.5621361864272598,2.1719,0.0,-1.5467
2024-01-30 08:00:00,0.321220026859644,0.4676486302108736,0.4498467691902405,0.4934284289287475,0.4891290796541929,3.4014,0.0,-3.0802
2024-01-30 08:30:00,0.333194497257492,0.5508172420457969,0.7209599879028863,0.5477088648317837,0.508592988564254,3.9512,0.0,-3.618
2024-01-30 09:00:00,0.5963656903081764,0.5853737347319754,0.401713000650194,0.6250725755900711,0.6224399226677746,4.8618,0.0,-4.2654
2024-01-30 09:30:00,0.4677050015667767,0.5132004660528793,0.1982516554809435,0.4512318464225137,0.6233783277304266,5.8916,0.0,-5.4239
2024-01-30 10:00:00,0.4509812953469346,0.2843269727392324,0.5551888766500495,0.7147011465519391,0.58839572558905,6.4911,0.0,-6.0401
2024-01-30 10:30:00,0.7358337241501807,0.5708778885769354,0.532607797198337,0.2515864049253788,0.6577098150627252,7.4622,0.0,-6.7264
2024-01-30 11:00:00,0.2677469616033096,0.5753187097419566,0.5011357363845559,0.512955183877887,0.5791197977660132,6.4116,0.0,-6.1439
2024-01-30 11:30:00,0.5296400213468728,0.4351132207298478,0.4016975248953743,0.366848991061733,0.659870141200338,8.4422,0.0,-7.9126
2024-01-30 12:00:00,0.3845021874828475,0.3540265706578533,0.4910003661997741,0.2338387356788682,0.7307552371982176,8.2719,0.0,-7.8874
2024-01-30 12:30:00,0.4197653798105428,0.7244597308777534,0.4209455550480461,0.4384402464854443,0.6716657154673304,8.5235,0.0,-8.1037
2024-01-30 13:00:00,0.6297447377354219,0.5923467970162406,0.451647327625891,0.2878308757563401,0.7603976003820712,9.5173,0.0,-8.8876
2024-01-30 13:30:00,0.4596392927149374,0.4956507156001584,0.6197689492335221,0.4432805888658284,0.7967631965339967,9.6046,0.0,-9.145
2024-01-30 14:00:00,0.4647160131749388,0.3738017882817902,0.5231540571565976,0.4668182407778786,0.7589006734080852,8.6615,0.0,-8.1968
2024-01-30 14:30:00,0.553751222884967,0.4161046722349494,0.5857207130255,0.5968377257031311,0.7836476163212833,7.7145,0.0,-7.1607
2024-01-30 15:00:00,0.3141745450761858,0.7012040387338576,0.4620053506482074,0.2817829265272024,0.744301915984589,7.1252,0.0,-6.811
2024-01-30 15:30:00,0.2351317221101656,0.5448683449321375,0.4458176795652646,0.5716326075369336,0.6002997312147504,6.3615,0.0,-6.1264
2024-01-30 16:00:00,0.2008651343298277,0.4525039721615373,0.3265632996797686,0.4744136470749978,0.581064479089654,5.6424,0.0,-5.4415
2024-01-30 16:30:00,0.0472739017706663,0.594795140226388,0.4416999178372949,0.5860774005089816,0.4423357046990699,4.9877,0.0,-4.9404
2024-01-30 17:00:00,0.717701188323387,0.4171000000652705,0.0080042072168155,0.4108500702609174,0.5381639296485885,3.8794,0.0,-3.1617
2024-01-30 17:30:00,0.1911319390463862,0.7278099327249151,0.4093410830992243,0.3028184250875456,0.4724088201276706,3.2478,0.0,-3.0567
2024-01-30 18:00:00,0.338124396069038,0.7079423381869319,0.4840487864873643,0.316584343984115,0.3885386415540088,3.321,9.6671,6.6842
2024-01-30 18:30:00,0.3288644500185133,0.4637786817110418,0.5789196543229953,0.3076696432725707,0.3509277213170412,2.4328,0.0,-2.1039
2024-01-30 19:00:00,0.4262344496348501,0.4420250555703574,0.4565957794414013,0.5199700676879482,0.3398604014330493,2.2082,9.1115,7.3295
2024-01-30 19:30:00,0.5109562020898829,0.1750352080301841,0.547175890217952,0.6398324291658163,0.3275525287529826,1.5663,9.4162,8.3609
2024-01-30 20:00:00,0.5184122480599576,0.3275627828665759,0.1757355088941397,0.3948701053481925,0.3862914100081169,0.9899,6.0909,5.6194
2024-01-30 20:30:00,0.2778204269051769,0.3466343585813307,0.4877283166999104,0.5381239731661022,0.3985687061452017,0.0,0.0,0.2778
2024-01-30 21:00:00,0.347146381035598,0.544536651358871,0.2492584179571038,0.2798805811053347,0.4406392771248704,0.0,10.9915,11.3386
2024-01-30 21:30:00,0.4220966584147166,0.4826126354140106,0.3185067093740921,0.4842800255398642,0.5484385182668763,0.0,8.8854,9.3075
2024-01-30 22:00:00,0.3335514789694088,0.3458471684135367,0.4685749776934513,0.5428540444596737,0.4379568401423892,0.0,0.0,0.3336
2024-01-30 22:30:00,0.6428909293366655,0.4886610728427271,0.6836432085904391,0.2889163495753853,0.5678829864852537,0.0,0.0,0.6429
2024-01-30 23:00:00,0.4568291586063752,0.5942110820363036,0.55063437464278,0.438187219923395,0.6020225447021501,0.0,0.0,0.4568
2024-01-30 23:30:00,0.4974796310083029,0.5972309219121343,0.498760422559066,0.548535137828604,0.6505163680720651,0.0,0.0,0.4975
2024-01-31 00:00:00,0.4854802114445689,0.2714543470422549,0.4932109414157226,0.1106843207776239,0.6675554833625832,0.0,0.0,0.4855
2024-01-31 00:30:00,0.5705789762475542,0.509180629488881,0.3912049796515158,0.6228604842897503,0.6847030276219674,0.0,0.0,0.5706
2024-01-31 01:00:00,0.4051702597839511,0.3407467836811136,0.4161363838196759,0.5050776942280026,0.6521345664355025,0.0,0.0,0.4052
2024-01-31 01:30:00,0.1588613420073589,0.6474076089065062,0.5588891131290887,0.5486323738866729,0.6179218649609486,0.0,0.0,0.1589
2024-01-31 02:00:00,0.4416146586254403,0.6316278351768821,0.2924860944917091,0.4131333151921772,0.6450909961187141,0.0,0.0,0.4416
2024-01-31 02:30:00,0.2664405177013619,0.4058768182908333,0.5832374500481963,0.2559730302965565,0.6003242002116884,0.0,0.0,0.2664
2024-01-31 03:00:00,0.2868972197083739,0.423589065918315,0.4389854666887664,0.5267182023114381,0.5869064083214321,0.0,0.0,0.2869
2024-01-31 03:30:00,0.4727273364591823,0.4644908943449065,0.6174065118000012,0.452738684350203,0.5379672607989412,0.0,0.0,0.4727
2024-01-31 04:00:00,0.581380511905606,0.224064529475165,0.6373251817906243,0.4664998668914022,0.5737883018933523,0.0,0.0,0.5814
2024-01-31 04:30:00,0.3785452627893436,0.5714814320251094,0.2502017334451958,0.5931265417139205,0.5395827089499037,0.0,0.0,0.3785
2024-01-31 05:00:00,0.4264721687664939,0.4897775656128069,0.4106110098114525,0.5540713332756171,0.5226119618188474,0.0,0.0,0.4265
2024-01-31 05:30:00,0.6587024907725398,0.6565932486766388,0.3703512781202411,0.6931366759918461,0.5479563354572423,0.0,0.0,0.6587
2024-01-31 06:00:00,0.4151255299147613,0.3789851602418242,0.2296794075656646,0.4811047932627551,0.5508194768926067,1.276,0.0,-0.8609
2024-01-31 06:30:00,0.8086138523633992,0.4433063218758254,0.3443382192074549,0.379722660876767,0.737688673879519,1.7193,0.0,-0.9107
2024-01-31 07:00:00,0.4692516076052574,0.3242151836369598,0.8548525026904077,0.4400427411363757,0.7456370763569431,1.8663,0.0,-1.397
2024-01-31 07:30:00,0.081539540140697,0.3916160690939808,0.5856558306982562,0.5125138764865431,0.6924594484938,2.1691,0.0,-2.0876
2024-01-31 08:00:00,0.5005569368507554,0.3677695287738913,0.7778492432042958,0.5845186820614258,0.7539081064589224,2.8119,0.0,-2.3113
2024-01-31 08:30:00,0.4385263974804629,0.6600554711228614,0.6179269571777302,0.2866478272486,0.7440718966693678,3.6499,0.0,-3.2114
2024-01-31 09:00:00,0.5899587923471243,0.4326857255175285,0.3870585602206656,0.4636712477821487,0.7465390150753539,5.0153,0.0,-4.4253
2024-01-31 09:30:00,0.4871968918783265,0.5430584627911929,0.439975382297779,0.6557427258383162,0.7777872863102775,4.9673,0.0,-4.4801
2024-01-31 10:00:00,0.351924002669371,0.4752946423232029,0.582558799579318,0.4338292836065224,0.7563471907148285,6.365,0.0,-6.0131
2024-01-31 10:30:00,0.1709502939517724,0.3560291015971414,0.5603778593290558,0.5743399194740889,0.6160693774001027,6.6661,0.0,-6.4951
2024-01-31 11:00:00,0.3401627904523292,0.5038075929036726,0.4112339437538416,0.5218060041648738,0.5945100502655174,6.5326,0.0,-6.1924
2024-01-31 11:30:00,0.2332465909651166,0.6067946886862353,0.2741698562636035,0.5773210090488862,0.429034093810744,7.3371,0.0,-7.1039
2024-01-31 12:00:00,0.2782460916992129,0.3643101513830579,0.9792564469388008,0.3655005171944355,0.3741007971961989,8.5351,0.0,-8.2569
2024-01-31 12:30:00,0.4730964007367684,0.6349783718044754,0.4753375533418254,0.366023448352865,0.4867127762929935,8.85,0.0,-8.3769
2024-01-31 13:00:00,0.6533174173919011,0.4123596195691862,0.4482099901765323,0.4650790018273965,0.5306467786632443,8.3336,0.0,-7.6803
2024-01-31 13:30:00,0.4407785883038302,0.4615764468585377,0.5127369987115333,0.2788272823615586,0.5312945100439102,7.7288,0.0,-7.288
2024-01-31 14:00:00,0.1756861563274692,0.5976125618639087,0.4604093334068769,0.4302863793041548,0.4121494608247484,8.7033,0.0,-8.5276
2024-01-31 14:30:00,0.4491004447033568,0.4373594019309642,0.5141176230320259,0.4929844536088501,0.4011929006296366,6.9839,0.0,-6.5348
2024-01-31 15:00:00,0.5744385811076086,0.5314364614096513,0.6852132452728548,0.6767486401763722,0.4651882218140826,8.1654,0.0,-7.591
2024-01-31 15:30:00,0.2733695159467696,0.4841617120672187,0.4777772944077244,0.5109608507482346,0.494644049171705,5.9695,0.0,-5.6961
2024-01-31 16:00:00,0.3526638055545137,0.5437552826274759,0.3252071496948086,0.5376552734684957,0.4982393483301284,5.1933,0.0,-4.8406
2024-01-31 16:30:00,0.3774480324548662,0.2068939630218969,0.4723257003732344,0.6023484521689882,0.5397117661292976,5.1519,0.0,-4.7745
2024-01-31 17:00:00,0.2441836144862933,0.2808469370163845,0.4278318432730785,0.3469176129402018,0.5299153780235013,4.4498,0.0,-4.2056
2024-01-31 17:30:00,0.4830467389739765,0.6090578269846344,0.7053399057015044,0.4428421290181169,0.532777101043419,3.7284,0.0,-3.2454
2024-01-31 18:00:00,0.3548419752320364,0.6655856292428288,0.6681909219893893,0.7536222640820195,0.4469353916113701,3.0056,12.9031,10.2523
2024-01-31 18:30:00,0.4449220739845047,0.4042047319033156,0.5118832295334415,0.4531547505549045,0.4481270604845693,2.8399,0.0,-2.395
2024-01-31 19:00:00,0.2270846370329833,0.4936447556408713,0.308155846410657,0.596584511044309,0.4629092932004133,1.9475,0.0,-1.7204
2024-01-31 19:30:00,0.3020902832794315,0.5659457456246595,0.3159218354348329,0.5782660404022595,0.4206290859271058,1.5052,0.0,-1.2031
2024-01-31 20:00:00,0.4953968929712953,0.6194250091066114,0.4983037041650036,0.2853185948478814,0.3978966507997228,1.1234,12.5737,11.9457
2024-01-31 20:30:00,0.3128611413180389,0.254275556689601,0.5455077896509224,0.4998950047231086,0.4092544650493259,0.0,9.6525,9.9654
2024-01-31 21:00:00,0.6628273085389009,0.4074854945345426,0.441025920661583,0.4802522000014192,0.4984576675203411,0.0,13.685,14.3478
2024-01-31 21:30:00,0.308393969064233,0.4817610332726166,0.4255145786764991,0.5022319497525846,0.4785976790342325,0.0,12.3493,12.6577
2024-01-31 22:00:00,0.412447454291981,0.620756640981528,0.4089623233343076,0.3721765812162221,0.5269904564768213,0.0,0.0,0.4124
2024-01-31 22:30:00,0.5304318053121817,0.86168813431686,0.4926431441206498,0.3286508429377928,0.5406184289042615,0.0,0.0,0.5304
2024-01-31 23:00:00,0.138605711177828,0.4957950235304368,0.1459061310472659,0.4055403660312306,0.4784287545602288,0.0,0.0,0.1386
2024-01-31 23:30:00,0.0815318646698706,0.3375746939698785,0.3342282246560868,0.4509145891672947,0.3739175206285252,0.0,0.0,0.0815
2024-02-01 00:00:00,0.1207239475716508,0.5803790097267802,0.4039286449260829,0.6048088564637751,0.3433281249527433,0.0,0.0,0.1207
2024-02-01 00:30:00,0.5854306839045305,0.7036740787018456,0.6735379990620021,0.6806686655164497,0.4248169877041143,0.0,0.0,0.5854
2024-02-01 01:00:00,0.283023642351259,0.5408895490941297,0.3764816491836965,0.6301959867815614,0.3637383182533111,0.0,0.0,0.283
2024-02-01 01:30:00,0.8013665476113754,0.4047198203190688,0.522603084500117,0.5658428901975104,0.5042327550470671,0.0,0.0,0.8014
2024-02-01 02:00:00,0.2809587335571019,0.654958515544669,0.5293742917406274,0.3421569068240713,0.3944071324845886,0.0,0.0,0.281
2024-02-01 02:30:00,0.4057585505328395,0.6154429705099344,0.6868253014628602,0.4135919706710328,0.4224092423095058,0.0,0.0,0.4058
2024-02-01 03:00:00,0.6320183254279794,0.3886917704949754,0.6816318040975464,0.4878316957208085,0.4855579515748494,0.0,0.0,0.632
2024-02-01 03:30:00,0.7093488146931872,0.577581910577889,0.4876304230107053,0.3867736697802334,0.5370145867358398,0.0,0.0,0.7093
2024-02-01 04:00:00,0.7185839294393996,0.6602288451466304,0.426203071613987,0.5318940052525425,0.7038166570457365,0.0,0.0,0.7186
2024-02-01 04:30:00,0.5763943717655238,0.6850058134056152,0.3985230583709565,0.5490832741040818,0.8461393996992774,0.0,0.0,0.5764
2024-02-01 05:00:00,0.5456770876352437,0.5174762578636115,0.4606540787071837,0.5269853868892135,0.9683561680457922,0.0,0.0,0.5457
2024-02-01 05:30:00,0.4737544915335305,0.4783388741337008,0.4322948418179903,0.5856317683256276,0.9362380306653152,0.0,0.0,0.4738
2024-02-01 06:00:00,0.504726846027773,0.6910964060277874,0.5774432401413747,0.3541237393215457,1.0000000000000002,1.2097,0.0,-0.705
2024-02-01 06:30:00,0.2831357139452445,0.3639879176319298,0.557850647583011,0.5745578857668407,0.8509565131376216,1.7246,0.0,-1.4415
2024-02-01 07:00:00,0.2386335194296154,0.5852520461444362,0.5830533276208474,0.3791908350924307,0.8387837571263079,1.8798,0.0,-1.6412
2024-02-01 07:30:00,0.3744375904315079,0.3425335687885115,0.6811477566917661,0.3497634831677212,0.8297758309240868,2.4173,0.0,-2.0429
2024-02-01 08:00:00,0.3466358962458453,0.6693694358884767,0.7698517517568793,0.5264846432482787,0.7476996795811435,3.3507,0.0,-3.0041
2024-02-01 08:30:00,0.2994619917787875,0.4917636246921029,0.5144019185225026,0.6085146046953175,0.6298159927423514,3.7257,0.0,-3.4262
2024-02-01 09:00:00,0.4910645745761193,0.6966402107117625,0.6576603314846095,0.5211936754995079,0.5643812949695266,4.7378,0.0,-4.2467
2024-02-01 09:30:00,0.5342175347617518,0.5923424012925941,0.4444005507830625,0.4651428413367998,0.5522512123046304,5.0932,0.0,-4.559
2024-02-01 10:00:00,0.3897344810486413,0.3622352765287755,0.6702319154666911,0.499855960576677,0.507402028647123,5.3844,0.0,-4.9947
2024-02-01 10:30:00,0.6212550135092103,0.7175816895548222,0.6520824532641054,0.4790140494185312,0.5498232638981297,7.0706,0.0,-6.4493
2024-02-01 11:00:00,0.1847184809777491,0.7345740121129866,0.6442797831853591,0.3275673532829912,0.4577886734150169,6.4207,0.0,-6.236
2024-02-01 11:30:00,0.3427234234533803,0.6447984267541433,0.5099058351845089,0.3135706146885497,0.4749261330609566,7.053,0.0,-6.7103
2024-02-01 12:00:00,0.2555296132328658,0.4241872493739576,0.397858047261276,0.4531903026331313,0.4797854593904525,8.4705,0.0,-8.215
2024-02-01 12:30:00,0.0639105638211566,0.4853261657100667,0.2911387606005128,0.4722273711612337,0.3904777073148002,9.0378,0.0,-8.9739
2024-02-01 13:00:00,0.3612198856928834,0.5459104603418162,0.4901972226322095,0.4640065338166682,0.3946720710970042,9.5065,0.0,-9.1453
2024-02-01 13:30:00,0.3547087486027861,0.4319545192955352,0.7213754369119767,0.543758493367402,0.4105610702455795,7.8397,0.0,-7.485
2024-02-01 14:00:00,0.6272416238736885,0.7535100853656553,0.4505457997381342,0.4367963851322418,0.4497256682189523,7.2071,0.0,-6.5799
2024-02-01 14:30:00,0.4801352807591296,0.545762738103026,0.611464774518321,0.5301872642521093,0.4341715807539044,8.815,0.0,-8.3349
2024-02-01 15:00:00,0.2043021959451325,0.1635992074916968,0.6201097749085722,0.4453010090411284,0.3808411485347922,6.4711,0.0,-6.2668
2024-02-01 15:30:00,0.6840154277223649,0.5719360598952334,0.4543901263604809,0.6813942574592355,0.3988910798850407,5.9888,0.0,-5.3048
2024-02-01 16:00:00,0.5785056159208922,0.4796704327054428,0.6895335621849923,0.4723301718465338,0.5121444871712693,5.5183,0.0,-4.9398
2024-02-01 16:30:00,0.472016283911436,0.5163385498174214,0.0686191595022744,0.7434620588212667,0.5493291884611473,5.201,0.0,-4.729
2024-02-01 17:00:00,0.3372526501916947,0.4769243961579017,0.3163835871453276,0.5048776111031162,0.5728327810574421,4.9319,0.0,-4.5946
2024-02-01 17:30:00,0.2150934605460867,0.6347010603259923,0.3615181970011925,0.4370122755170245,0.6163130694116372,4.01,0.0,-3.7949
2024-02-01 18:00:00,0.3129655373214912,0.676658147031825,0.3756143716501429,0.3547407703807059,0.6024350909697413,3.2551,0.0,-2.9421
2024-02-01 18:30:00,0.5564581032840311,0.5643801332769974,0.5454989692780354,0.2895445334408042,0.6604583218169042,2.2319,0.0,-1.6754
2024-02-01 19:00:00,0.6890977176557682,0.4808576114722419,0.5387056385511892,0.3437042693635008,0.6782481700892415,1.8721,8.0269,6.8439
2024-02-01 19:30:00,0.6322072547120315,0.5208463069372753,0.553982724058729,0.357121163075868,0.721984157567338,1.5054,5.264,4.3908
2024-02-01 20:00:00,0.2935250963689543,0.5290241484185944,0.583682368629477,0.5100133122494164,0.7476447152247554,1.0287,0.0,-0.7352
2024-02-01 20:30:00,0.1883970944518314,0.4187061490490709,0.3564520899271655,0.3995232567697239,0.6051045965270896,0.0,5.8361,6.0245
2024-02-01 21:00:00,0.3984810411518673,0.6040872064423964,0.3170558215397369,0.4850725197405244,0.5533294249212666,0.0,7.7407,8.1392
2024-02-01 21:30:00,0.0802601057395247,0.5881324274490847,0.5543250142196723,0.6164451572390793,0.4406601219746235,0.0,14.9238,15.0041
2024-02-01 22:00:00,0.4288612856974636,0.7331240904514766,0.4034611259207946,0.4521126809285447,0.4670068184185496,0.0,0.0,0.4289
2024-02-01 22:30:00,0.3503995689502219,0.6948642549314465,0.2652813314016272,0.7120821558249023,0.5059209332883021,0.0,0.0,0.3504
2024-02-01 23:00:00,0.2973272496886263,0.4343749164767959,0.6388316617685292,0.3215856694029753,0.5014233527393597,0.0,0.0,0.2973
2024-02-01 23:30:00,0.109216155455534,0.6364794991840687,0.7011078423830635,0.4445815788776524,0.3727963104155412,0.0,0.0,0.1092
2024-02-02 00:00:00,0.4606000177616194,0.3987740237828419,0.7249243213906731,0.3979459529121277,0.3070802400471812,0.0,0.0,0.4606
2024-02-02 00:30:00,0.2862165267230148,0.6197893002580916,0.5235641528607005,0.5749991214215031,0.2075731069869391,0.0,0.0,0.2862
2024-02-02 01:00:00,0.180013860714952,0.4570631980091386,0.5880692666469436,0.1939405600024299,0.1749272100991652,0.0,0.0,0.18
2024-02-02 01:30:00,0.0,0.3890712427797008,0.6973994550234468,0.2895173345661729,0.1207440970003179,0.0,0.0,0.0
2024-02-02 02:00:00,0.3704141824915606,0.5639764779661932,0.4018175468913184,0.4497686625060494,0.1126720522506599,0.0,0.0,0.3704
2024-02-02 02:30:00,0.670375266111624,0.1674616635163079,0.6593083482137978,0.6487648339214056,0.2823895129621405,0.0,0.0,0.6704
2024-02-02 03:00:00,0.6518765357579783,0.2914094695907485,0.5365538873077702,0.4897411023313317,0.3465288275941189,0.0,0.0,0.6519
2024-02-02 03:30:00,0.2988172905689547,0.5025740807827652,0.630361866710917,0.300502671851037,0.3316937345606485,0.0,0.0,0.2988
2024-02-02 04:00:00,0.2746313232730365,0.537457688761158,0.5234297268191475,0.3190236496192563,0.3251663730244365,0.0,0.0,0.2746
2024-02-02 04:30:00,0.4531290426791707,0.476830534713222,0.6865813748767895,0.6633545491811819,0.4240759178813171,0.0,0.0,0.4531
2024-02-02 05:00:00,0.2086024268019514,0.31443037833637,0.5289306157889238,0.3881298324694145,0.351601265279412,0.0,0.0,0.2086
2024-02-02 05:30:00,0.4252986499699109,0.4166311447227547,0.2779929367184825,0.3495202548505114,0.3916013641972917,0.0,0.0,0.4253
2024-02-02 06:00:00,0.5026800463974485,0.5788949036948574,0.7094589060682215,0.639886479984709,0.4844003454282806,1.0861,0.0,-0.5834
2024-02-02 06:30:00,0.5794888706473846,0.6044701010433791,0.3568303443346364,0.583947686142106,0.651061679081907,1.412,0.0,-0.8325
2024-02-02 07:00:00,0.3583076539200078,0.5242166669183803,0.6802328458640365,0.6154951533390379,0.6475798344773738,1.739,0.0,-1.3807
2024-02-02 07:30:00,0.3410543749705057,0.681643213746208,0.4828189066920728,0.3486710505867404,0.5528669561156827,2.4275,0.0,-2.0864
2024-02-02 08:00:00,0.2286695688739065,0.579725304718166,0.6689098473994333,0.2796810020824001,0.4311523881834123,2.8827,0.0,-2.654
2024-02-02 08:30:00,0.2371866076600233,0.4260838199423975,0.6628487946405079,0.4786228977761799,0.4134273682082894,3.5734,0.0,-3.3362
2024-02-02 09:00:00,0.3372535180164122,0.4887499130778117,0.5592957459577208,0.5028518730073818,0.4314375475592555,4.0735,0.0,-3.7362
2024-02-02 09:30:00,0.436227584469363,0.338126439186593,0.5708164254166288,0.5063880512285504,0.426576678423338,5.5625,0.0,-5.1263
2024-02-02 10:00:00,0.5272641043722083,0.5118813757064018,0.5581914225494089,0.6399838201493788,0.5182239608100212,6.6462,0.0,-6.1189
2024-02-02 10:30:00,0.2411368415532758,0.6756399353020547,0.2001258622339735,0.2546480153604826,0.4652589184193165,6.582,0.0,-6.3409
2024-02-02 11:00:00,0.6237814281599203,0.6183611207142788,0.5134711838308574,0.5657840860632742,0.5000877457085844,7.5293,0.0,-6.9055
2024-02-02 11:30:00,0.3298127331595719,0.7145462548880365,0.3320623682560079,0.3310855578529592,0.428280744465026,8.6083,0.0,-8.2785
2024-02-02 12:00:00,0.3714387842752606,0.4857460448308571,0.5212391323654415,0.5653090396187688,0.4320572651339063,9.3812,0.0,-9.0098
2024-02-02 12:30:00,0.2504647201420295,0.7070430856265224,0.3281122747181341,0.4056667292496388,0.4060036281208801,8.7002,0.0,-8.4497
