timestamp,voltage,current,power_factor
2024-01-21T16:00:00+00:00,233.5887,3.0191,0.9466
2024-01-21T16:30:00+00:00,232.6296,2.4722,0.9088
2024-01-21T17:00:00+00:00,229.7805,1.9402,0.9334
2024-01-21T17:30:00+00:00,230.7054,3.1362,0.9071
2024-01-21T18:00:00+00:00,231.5336,6.5533,0.8892
2024-01-21T18:30:00+00:00,230.2424,4.4504,0.9404
2024-01-21T19:00:00+00:00,230.2615,2.7616,0.88
2024-01-21T19:30:00+00:00,231.6475,4.595,0.8839
2024-01-21T20:00:00+00:00,229.8814,5.8439,0.9055
2024-01-21T20:30:00+00:00,228.5414,4.9891,0.9281
2024-01-21T21:00:00+00:00,229.1711,3.7165,0.9039
2024-01-21T21:30:00+00:00,231.2678,2.6118,0.8846
2024-01-21T22:00:00+00:00,230.006,4.7356,0.9022
2024-01-21T22:30:00+00:00,230.6804,4.2578,0.8971
2024-01-21T23:00:00+00:00,231.3402,5.1476,0.8804
2024-01-21T23:30:00+00:00,229.2503,4.5726,0.9174
2024-01-22T00:00:00+00:00,231.5125,5.3489,0.8882
2024-01-22T00:30:00+00:00,230.7577,2.7518,0.9001
2024-01-22T01:00:00+00:00,227.5304,5.6507,0.9249
2024-01-22T01:30:00+00:00,232.8846,3.7639,0.9308
2024-01-22T02:00:00+00:00,228.9985,7.0076,0.8984
2024-01-22T02:30:00+00:00,226.6898,2.5415,0.903
2024-01-22T03:00:00+00:00,227.9099,6.4971,0.8973
2024-01-22T03:30:00+00:00,227.9579,3.7799,0.947
2024-01-22T04:00:00+00:00,230.1043,2.5922,0.8933
2024-01-22T04:30:00+00:00,229.4523,2.8737,0.8928
2024-01-22T05:00:00+00:00,229.3263,3.0783,0.9112
2024-01-22T05:30:00+00:00,231.2394,4.3155,0.8933
2024-01-22T06:00:00+00:00,230.6798,4.4971,0.891
2024-01-22T06:30:00+00:00,230.6321,2.7323,0.8867
2024-01-22T07:00:00+00:00,230.8197,3.4754,0.9248
2024-01-22T07:30:00+00:00,231.2323,6.861,0.9228
2024-01-22T08:00:00+00:00,225.7841,6.3448,0.9255
2024-01-22T08:30:00+00:00,229.2711,4.181,0.9341
2024-01-22T09:00:00+00:00,225.6396,3.7438,0.9028
2024-01-22T09:30:00+00:00,230.0721,3.6363,0.9443
2024-01-22T10:00:00+00:00,229.9907,4.4562,0.9313
2024-01-22T10:30:00+00:00,232.0911,1.8824,0.9363
2024-01-22T11:00:00+00:00,232.3753,3.0719,0.9305
2024-01-22T11:30:00+00:00,230.4056,0.9294,0.9051
2024-01-22T12:00:00+00:00,228.9993,4.2856,0.8998
2024-01-22T12:30:00+00:00,230.9703,4.5969,0.9096
2024-01-22T13:00:00+00:00,228.9442,2.9008,0.8868
2024-01-22T13:30:00+00:00,229.9972,6.0796,0.9116
2024-01-22T14:00:00+00:00,231.9723,1.6668,0.883
2024-01-22T14:30:00+00:00,228.8845,1.2997,0.8803
2024-01-22T15:00:00+00:00,231.6114,3.7677,0.9452
2024-01-22T15:30:00+00:00,231.3548,5.1176,0.9283
2024-01-22T16:00:00+00:00,228.0904,6.2536,0.9193
2024-01-22T16:30:00+00:00,231.9478,2.8478,0.9039
2024-01-22T17:00:00+00:00,231.3971,5.2124,0.9199
2024-01-22T17:30:00+00:00,230.2039,3.3979,0.9424
2024-01-22T18:00:00+00:00,228.4754,3.2742,0.9257
2024-01-22T18:30:00+00:00,228.2816,4.9619,0.9222
2024-01-22T19:00:00+00:00,228.9247,4.6327,0.9122
2024-01-22T19:30:00+00:00,231.0852,1.0746,0.9042
2024-01-22T20:00:00+00:00,228.0887,5.8629,0.9289
2024-01-22T20:30:00+00:00,230.875,5.5247,0.9487
2024-01-22T21:00:00+00:00,227.5165,2.6161,0.9097
2024-01-22T21:30:00+00:00,229.5919,4.2331,0.9075
2024-01-22T22:00:00+00:00,230.2193,4.3662,0.91
2024-01-22T22:30:00+00:00,234.8903,3.9162,0.9098
2024-01-22T23:00:00+00:00,227.2454,2.6262,0.9493
2024-01-22T23:30:00+00:00,232.944,2.43,0.9295
2024-01-23T00:00:00+00:00,230.2997,3.5571,0.9051
2024-01-23T00:30:00+00:00,230.8223,5.4556,0.906
2024-01-23T01:00:00+00:00,230.2367,4.4438,0.9102
2024-01-23T01:30:00+00:00,230.8895,3.0743,0.8826
2024-01-23T02:00:00+00:00,229.6926,4.7823,0.9169
2024-01-23T02:30:00+00:00,232.9081,0.1,0.9368
2024-01-23T03:00:00+00:00,229.0871,5.3392,0.9262
2024-01-23T03:30:00+00:00,232.2645,0.8193,0.8939
2024-01-23T04:00:00+00:00,228.7113,2.955,0.931
2024-01-23T04:30:00+00:00,229.8795,1.7617,0.9304
2024-01-23T05:00:00+00:00,227.8561,1.5556,0.8984
2024-01-23T05:30:00+00:00,230.91,5.331,0.9236
2024-01-23T06:00:00+00:00,232.8903,2.7645,0.9228
2024-01-23T06:30:00+00:00,229.8453,4.0111,0.9388
2024-01-23T07:00:00+00:00,229.6062,3.5956,0.8895
2024-01-23T07:30:00+00:00,227.7708,4.4659,0.8936
2024-01-23T08:00:00+00:00,229.5414,3.6968,0.914
2024-01-23T08:30:00+00:00,226.8144,1.6093,0.8831
2024-01-23T09:00:00+00:00,228.1742,5.2166,0.9091
2024-01-23T09:30:00+00:00,230.4536,2.7164,0.9352
2024-01-23T10:00:00+00:00,232.638,1.1158,0.8904
2024-01-23T10:30:00+00:00,235.6184,2.8255,0.9122
2024-01-23T11:00:00+00:00,228.8268,5.7557,0.9493
2024-01-23T11:30:00+00:00,232.8706,4.8477,0.9154
2024-01-23T12:00:00+00:00,230.4875,3.0056,0.9149
2024-01-23T12:30:00+00:00,229.6975,3.0011,0.9191
2024-01-23T13:00:00+00:00,230.8652,3.1178,0.893
2024-01-23T13:30:00+00:00,230.1238,7.0395,0.8903
2024-01-23T14:00:00+00:00,230.2208,4.109,0.9274
2024-01-23T14:30:00+00:00,229.1833,4.2943,0.9077
2024-01-23T15:00:00+00:00,227.2038,5.3455,0.9003
2024-01-23T15:30:00+00:00,226.9127,4.1442,0.8822
2024-01-23T16:00:00+00:00,231.3065,3.0548,0.9392
2024-01-23T16:30:00+00:00,229.4466,3.3816,0.8823
2024-01-23T17:00:00+00:00,228.8078,3.4033,0.9325
2024-01-23T17:30:00+00:00,230.017,3.5365,0.9067
2024-01-23T18:00:00+00:00,231.5899,4.6488,0.9219
2024-01-23T18:30:00+00:00,230.3607,3.712,0.8973
2024-01-23T19:00:00+00:00,228.6879,4.88,0.8909
2024-01-23T19:30:00+00:00,232.4526,3.391,0.9173
2024-01-23T20:00:00+00:00,233.1584,3.5847,0.9287
2024-01-23T20:30:00+00:00,230.9891,0.4066,0.8937
2024-01-23T21:00:00+00:00,231.9473,4.9974,0.9105
2024-01-23T21:30:00+00:00,232.4839,4.086,0.9111
2024-01-23T22:00:00+00:00,232.2602,5.2076,0.8951
2024-01-23T22:30:00+00:00,231.2282,0.1,0.9196
2024-01-23T23:00:00+00:00,231.1967,7.0263,0.8902
2024-01-23T23:30:00+00:00,231.0393,3.3252,0.9157
2024-01-24T00:00:00+00:00,227.8053,5.534,0.8879
2024-01-24T00:30:00+00:00,231.4014,1.9072,0.914
2024-01-24T01:00:00+00:00,227.2884,4.6556,0.9018
2024-01-24T01:30:00+00:00,228.4108,1.9155,0.9117
2024-01-24T02:00:00+00:00,232.6071,2.5599,0.9104
2024-01-24T02:30:00+00:00,231.6804,6.3494,0.9436
2024-01-24T03:00:00+00:00,232.9748,3.2226,0.9143
2024-01-24T03:30:00+00:00,229.4567,3.8243,0.9373
2024-01-24T04:00:00+00:00,227.6955,5.0989,0.8958
2024-01-24T04:30:00+00:00,229.5191,4.4079,0.9046
2024-01-24T05:00:00+00:00,230.2041,3.9263,0.8853
2024-01-24T05:30:00+00:00,230.158,4.1643,0.9095
2024-01-24T06:00:00+00:00,232.2674,7.2056,0.9268
2024-01-24T06:30:00+00:00,229.2775,3.3956,0.9387
2024-01-24T07:00:00+00:00,230.7041,3.851,0.9196
2024-01-24T07:30:00+00:00,228.0227,5.2174,0.9248
2024-01-24T08:00:00+00:00,230.9006,5.4281,0.8924
2024-01-24T08:30:00+00:00,230.0062,5.6436,0.8826
2024-01-24T09:00:00+00:00,228.5004,4.505,0.9354
2024-01-24T09:30:00+00:00,229.5283,1.8029,0.8917
2024-01-24T10:00:00+00:00,229.6316,6.3598,0.8864
2024-01-24T10:30:00+00:00,229.4597,1.6954,0.9456
2024-01-24T11:00:00+00:00,233.5427,3.8454,0.9474
2024-01-24T11:30:00+00:00,229.8031,2.3502,0.9231
2024-01-24T12:00:00+00:00,229.5122,3.5021,0.9065
2024-01-24T12:30:00+00:00,225.8051,4.057,0.9383
2024-01-24T13:00:00+00:00,228.2116,4.1996,0.8943
2024-01-24T13:30:00+00:00,229.4739,4.2648,0.9101
2024-01-24T14:00:00+00:00,228.6283,6.2246,0.905
2024-01-24T14:30:00+00:00,232.7634,4.1018,0.9439
2024-01-24T15:00:00+00:00,229.6701,3.0826,0.9444
2024-01-24T15:30:00+00:00,232.5769,4.977,0.9256
2024-01-24T16:00:00+00:00,230.1234,5.612,0.8878
2024-01-24T16:30:00+00:00,230.0745,1.6211,0.9138
2024-01-24T17:00:00+00:00,229.8224,4.6032,0.8972
2024-01-24T17:30:00+00:00,230.0076,4.5405,0.9419
2024-01-24T18:00:00+00:00,233.4376,3.1336,0.8897
2024-01-24T18:30:00+00:00,225.3608,6.0679,0.8838
2024-01-24T19:00:00+00:00,225.9969,3.3329,0.9293
2024-01-24T19:30:00+00:00,228.9137,3.7941,0.9117
2024-01-24T20:00:00+00:00,230.0291,3.2063,0.9387
2024-01-24T20:30:00+00:00,231.3802,3.687,0.8852
2024-01-24T21:00:00+00:00,230.9462,1.7789,0.9361
2024-01-24T21:30:00+00:00,229.2315,1.3344,0.8826
2024-01-24T22:00:00+00:00,232.0381,6.2619,0.882
2024-01-24T22:30:00+00:00,232.0604,2.2091,0.9123
2024-01-24T23:00:00+00:00,230.3681,2.0337,0.8955
2024-01-24T23:30:00+00:00,231.9253,0.1507,0.9216
2024-01-25T00:00:00+00:00,230.5453,2.6415,0.8818
2024-01-25T00:30:00+00:00,228.877,1.5297,0.8825
2024-01-25T01:00:00+00:00,231.3956,6.0228,0.9309
2024-01-25T01:30:00+00:00,230.2212,5.2753,0.8947
2024-01-25T02:00:00+00:00,230.0027,2.4445,0.9259
2024-01-25T02:30:00+00:00,232.9459,6.9092,0.9325
2024-01-25T03:00:00+00:00,225.0983,5.4128,0.8842
2024-01-25T03:30:00+00:00,227.1646,3.0249,0.9339
2024-01-25T04:00:00+00:00,227.6259,0.1,0.8988
2024-01-25T04:30:00+00:00,229.2735,7.2767,0.9073
2024-01-25T05:00:00+00:00,229.4908,1.4105,0.8861
2024-01-25T05:30:00+00:00,226.9853,0.9458,0.9387
2024-01-25T06:00:00+00:00,228.0297,5.2041,0.9193
2024-01-25T06:30:00+00:00,228.2783,7.4815,0.9153
2024-01-25T07:00:00+00:00,234.9148,5.4409,0.9478
2024-01-25T07:30:00+00:00,233.6035,4.4445,0.9034
2024-01-25T08:00:00+00:00,229.1765,4.3908,0.9424
2024-01-25T08:30:00+00:00,229.2728,4.8496,0.9304
2024-01-25T09:00:00+00:00,227.7016,4.6612,0.945
2024-01-25T09:30:00+00:00,226.1837,3.9535,0.9435
2024-01-25T10:00:00+00:00,229.7662,3.5975,0.9494
2024-01-25T10:30:00+00:00,228.0043,3.5963,0.8892
2024-01-25T11:00:00+00:00,229.8303,2.3188,0.9357
2024-01-25T11:30:00+00:00,226.7996,3.0912,0.9363
2024-01-25T12:00:00+00:00,228.4761,0.8785,0.9251
2024-01-25T12:30:00+00:00,230.2973,3.4622,0.8995
2024-01-25T13:00:00+00:00,230.7324,1.9232,0.9476
2024-01-25T13:30:00+00:00,230.8349,1.8511,0.8943
2024-01-25T14:00:00+00:00,227.359,3.8936,0.915
2024-01-25T14:30:00+00:00,231.7094,5.7166,0.9165
2024-01-25T15:00:00+00:00,228.3996,5.1877,0.8913
2024-01-25T15:30:00+00:00,231.2657,1.0525,0.9306
2024-01-25T16:00:00+00:00,229.9787,2.0613,0.8862
2024-01-25T16:30:00+00:00,227.2472,5.0406,0.9285
2024-01-25T17:00:00+00:00,229.3676,1.9609,0.9394
2024-01-25T17:30:00+00:00,230.7307,3.2351,0.9045
2024-01-25T18:00:00+00:00,231.2259,4.3419,0.9297
2024-01-25T18:30:00+00:00,229.718,2.0873,0.891
2024-01-25T19:00:00+00:00,233.0636,3.5867,0.9392
2024-01-25T19:30:00+00:00,232.015,1.3901,0.9466
2024-01-25T20:00:00+00:00,229.4867,2.6886,0.8907
2024-01-25T20:30:00+00:00,231.5002,3.9854,0.9284
2024-01-25T21:00:00+00:00,233.8676,1.023,0.9154
2024-01-25T21:30:00+00:00,233.921,4.18,0.9172
2024-01-25T22:00:00+00:00,227.544,3.5153,0.9295
2024-01-25T22:30:00+00:00,228.1469,4.4788,0.9142
2024-01-25T23:00:00+00:00,232.9698,3.839,0.922
2024-01-25T23:30:00+00:00,227.8834,5.8991,0.8962
2024-01-26T00:00:00+00:00,227.3549,3.8416,0.9065
2024-01-26T00:30:00+00:00,229.0276,2.8172,0.9406
2024-01-26T01:00:00+00:00,230.8405,3.859,0.8877
2024-01-26T01:30:00+00:00,229.7952,4.3955,0.9218
2024-01-26T02:00:00+00:00,228.6989,3.7525,0.8929
2024-01-26T02:30:00+00:00,228.6516,3.5552,0.9393
2024-01-26T03:00:00+00:00,228.5753,2.4524,0.9205
2024-01-26T03:30:00+00:00,228.241,2.5521,0.9082
2024-01-26T04:00:00+00:00,234.5633,1.3418,0.8975
2024-01-26T04:30:00+00:00,230.595,6.3493,0.9106
2024-01-26T05:00:00+00:00,231.7735,1.5279,0.947
2024-01-26T05:30:00+00:00,229.0218,2.4751,0.9156
2024-01-26T06:00:00+00:00,229.6281,2.4355,0.9129
2024-01-26T06:30:00+00:00,228.5729,4.9197,0.9322
2024-01-26T07:00:00+00:00,224.6966,3.1993,0.9065
2024-01-26T07:30:00+00:00,227.244,5.6386,0.9099
2024-01-26T08:00:00+00:00,226.3788,2.569,0.9036
2024-01-26T08:30:00+00:00,225.5004,4.1977,0.8906
2024-01-26T09:00:00+00:00,227.6093,2.2278,0.93
2024-01-26T09:30:00+00:00,232.6499,6.6913,0.9411
2024-01-26T10:00:00+00:00,229.9111,1.6327,0.9434
2024-01-26T10:30:00+00:00,232.5811,3.896,0.9417
2024-01-26T11:00:00+00:00,230.822,4.5682,0.9116
2024-01-26T11:30:00+00:00,231.5651,4.2611,0.8999
2024-01-26T12:00:00+00:00,228.1982,3.2617,0.9247
2024-01-26T12:30:00+00:00,231.0479,3.2306,0.9468
2024-01-26T13:00:00+00:00,231.4574,3.5487,0.9309
2024-01-26T13:30:00+00:00,228.8467,3.3491,0.9146
2024-01-26T14:00:00+00:00,231.1191,4.9937,0.9282
2024-01-26T14:30:00+00:00,231.1324,6.8869,0.9341
2024-01-26T15:00:00+00:00,228.9009,2.6099,0.9443
2024-01-26T15:30:00+00:00,227.7545,1.3801,0.9334
2024-01-26T16:00:00+00:00,227.6317,3.4774,0.9103
2024-01-26T16:30:00+00:00,230.173,7.7788,0.8992
2024-01-26T17:00:00+00:00,230.654,2.2844,0.915
2024-01-26T17:30:00+00:00,228.4149,6.2854,0.903
2024-01-26T18:00:00+00:00,230.0532,6.0159,0.946
2024-01-26T18:30:00+00:00,231.1411,2.6721,0.9156
2024-01-26T19:00:00+00:00,231.2364,4.4506,0.913
2024-01-26T19:30:00+00:00,233.1038,6.1324,0.9044
2024-01-26T20:00:00+00:00,232.554,2.8998,0.9248
2024-01-26T20:30:00+00:00,227.9974,3.2648,0.9164
2024-01-26T21:00:00+00:00,233.3672,2.6804,0.889
2024-01-26T21:30:00+00:00,228.938,1.9116,0.9408
2024-01-26T22:00:00+00:00,232.0897,2.54,0.9051
2024-01-26T22:30:00+00:00,230.136,1.6326,0.9103
2024-01-26T23:00:00+00:00,229.1757,3.7144,0.8944
2024-01-26T23:30:00+00:00,226.3846,2.372,0.9187
2024-01-27T00:00:00+00:00,229.6569,3.88,0.9291
2024-01-27T00:30:00+00:00,226.8812,1.0829,0.9417
2024-01-27T01:00:00+00:00,231.9346,4.1978,0.8836
2024-01-27T01:30:00+00:00,233.0336,4.652,0.9481
2024-01-27T02:00:00+00:00,228.4062,0.4025,0.9293
2024-01-27T02:30:00+00:00,230.6039,4.2149,0.8999
2024-01-27T03:00:00+00:00,228.5492,5.6715,0.8943
2024-01-27T03:30:00+00:00,228.743,1.6831,0.9007
2024-01-27T04:00:00+00:00,231.549,5.999,0.9413
2024-01-27T04:30:00+00:00,229.9229,4.2975,0.9004
2024-01-27T05:00:00+00:00,233.4793,2.4175,0.9124
2024-01-27T05:30:00+00:00,229.0355,3.436,0.9294
2024-01-27T06:00:00+00:00,231.9987,4.2878,0.941
2024-01-27T06:30:00+00:00,230.1948,3.6369,0.9261
2024-01-27T07:00:00+00:00,231.5916,4.3034,0.9327
2024-01-27T07:30:00+00:00,229.1057,2.1679,0.8921
2024-01-27T08:00:00+00:00,229.9009,3.7261,0.9414
2024-01-27T08:30:00+00:00,229.769,1.3491,0.8993
2024-01-27T09:00:00+00:00,228.3279,3.5123,0.889
2024-01-27T09:30:00+00:00,231.3242,2.0454,0.9483
2024-01-27T10:00:00+00:00,231.3005,2.441,0.8941
2024-01-27T10:30:00+00:00,231.1871,5.6504,0.8896
2024-01-27T11:00:00+00:00,233.0739,5.1727,0.9238
2024-01-27T11:30:00+00:00,232.8987,4.5351,0.9023
2024-01-27T12:00:00+00:00,229.2501,1.8928,0.8893
2024-01-27T12:30:00+00:00,230.7461,3.0293,0.9221
2024-01-27T13:00:00+00:00,228.7528,5.408,0.9331
2024-01-27T13:30:00+00:00,230.0467,3.7044,0.9355
2024-01-27T14:00:00+00:00,228.8005,7.4723,0.8909
2024-01-27T14:30:00+00:00,233.2401,4.1107,0.919
2024-01-27T15:00:00+00:00,230.7274,3.7654,0.937
2024-01-27T15:30:00+00:00,229.5639,3.162,0.8913
2024-01-27T16:00:00+00:00,232.3872,3.822,0.8945
2024-01-27T16:30:00+00:00,225.6588,3.5202,0.8802
2024-01-27T17:00:00+00:00,225.9718,4.7599,0.9167
2024-01-27T17:30:00+00:00,231.5917,5.1649,0.8936
2024-01-27T18:00:00+00:00,230.1209,2.2785,0.9307
2024-01-27T18:30:00+00:00,230.5009,1.4025,0.9474
2024-01-27T19:00:00+00:00,227.3472,0.6782,0.8946
2024-01-27T19:30:00+00:00,229.9535,4.32,0.9254
2024-01-27T20:00:00+00:00,234.007,1.8253,0.8948
2024-01-27T20:30:00+00:00,231.6484,0.1586,0.8813
2024-01-27T21:00:00+00:00,230.3394,4.0922,0.9331
2024-01-27T21:30:00+00:00,229.1219,7.5795,0.9104
2024-01-27T22:00:00+00:00,229.2109,3.4485,0.9463
2024-01-27T22:30:00+00:00,225.7416,4.9711,0.9174
2024-01-27T23:00:00+00:00,230.5153,3.7843,0.891
2024-01-27T23:30:00+00:00,231.691,3.3953,0.9115
2024-01-28T00:00:00+00:00,226.8488,5.2076,0.8942
2024-01-28T00:30:00+00:00,228.6772,3.0342,0.9415
2024-01-28T01:00:00+00:00,227.6851,3.9699,0.9284
2024-01-28T01:30:00+00:00,228.0693,4.1583,0.9039
2024-01-28T02:00:00+00:00,230.107,2.4991,0.9169
2024-01-28T02:30:00+00:00,225.8312,5.1629,0.9269
2024-01-28T03:00:00+00:00,231.2285,3.2,0.9348
2024-01-28T03:30:00+00:00,231.5077,2.4294,0.8856
2024-01-28T04:00:00+00:00,229.4978,4.5909,0.8816
2024-01-28T04:30:00+00:00,225.0386,2.2544,0.888
2024-01-28T05:00:00+00:00,228.0072,3.6694,0.9076
2024-01-28T05:30:00+00:00,232.4658,3.5207,0.9127
2024-01-28T06:00:00+00:00,224.444,5.5694,0.8896
2024-01-28T06:30:00+00:00,229.305,4.3584,0.9088
2024-01-28T07:00:00+00:00,227.64,3.5767,0.9109
2024-01-28T07:30:00+00:00,231.6091,4.9741,0.8876
2024-01-28T08:00:00+00:00,228.6498,5.6206,0.9442
2024-01-28T08:30:00+00:00,230.8079,4.3984,0.9219
2024-01-28T09:00:00+00:00,231.1309,3.5933,0.9072
2024-01-28T09:30:00+00:00,233.6725,1.4618,0.9155
2024-01-28T10:00:00+00:00,229.5941,1.9072,0.902
2024-01-28T10:30:00+00:00,230.7521,2.9893,0.9398
2024-01-28T11:00:00+00:00,227.0299,2.6174,0.9203
2024-01-28T11:30:00+00:00,232.3808,3.2354,0.9146
2024-01-28T12:00:00+00:00,228.479,3.5658,0.9438
2024-01-28T12:30:00+00:00,228.8785,4.3128,0.9387
2024-01-28T13:00:00+00:00,229.9555,3.3721,0.9369
2024-01-28T13:30:00+00:00,226.8742,4.4883,0.8958
2024-01-28T14:00:00+00:00,230.4575,3.7584,0.8907
2024-01-28T14:30:00+00:00,231.9349,0.425,0.9283
2024-01-28T15:00:00+00:00,230.5859,2.0757,0.9128
2024-01-28T15:30:00+00:00,226.8222,3.3354,0.9279
2024-01-28T16:00:00+00:00,229.7524,1.6173,0.9332
2024-01-28T16:30:00+00:00,231.4841,4.5564,0.9007
2024-01-28T17:00:00+00:00,226.244,6.1898,0.8999
2024-01-28T17:30:00+00:00,227.8505,5.5499,0.9144
2024-01-28T18:00:00+00:00,231.7531,3.2578,0.8991
2024-01-28T18:30:00+00:00,230.5402,5.8364,0.9267
2024-01-28T19:00:00+00:00,230.8239,3.7156,0.9323
2024-01-28T19:30:00+00:00,233.719,2.9881,0.913
2024-01-28T20:00:00+00:00,230.9371,2.5382,0.9307
2024-01-28T20:30:00+00:00,231.3158,3.0647,0.9157
2024-01-28T21:00:00+00:00,235.4215,2.8349,0.9299
2024-01-28T21:30:00+00:00,229.5724,3.9234,0.8957
2024-01-28T22:00:00+00:00,228.4042,3.7758,0.9317
2024-01-28T22:30:00+00:00,230.8556,3.4978,0.9301
2024-01-28T23:00:00+00:00,230.878,4.3168,0.8987
2024-01-28T23:30:00+00:00,228.9466,5.4514,0.9189
2024-01-29T00:00:00+00:00,227.9352,4.9784,0.9399
2024-01-29T00:30:00+00:00,234.6197,1.2112,0.8975
2024-01-29T01:00:00+00:00,230.6537,0.1,0.9315
2024-01-29T01:30:00+00:00,228.5354,4.9056,0.9468
2024-01-29T02:00:00+00:00,231.8319,1.3499,0.9406
2024-01-29T02:30:00+00:00,229.7817,3.2352,0.9081
2024-01-29T03:00:00+00:00,229.4942,1.7003,0.9225
2024-01-29T03:30:00+00:00,231.1245,0.6806,0.9494
2024-01-29T04:00:00+00:00,227.4162,4.4484,0.9198
2024-01-29T04:30:00+00:00,230.7053,4.8958,0.8881
2024-01-29T05:00:00+00:00,233.8259,2.7012,0.8832
2024-01-29T05:30:00+00:00,230.9324,0.1,0.9353
2024-01-29T06:00:00+00:00,229.2476,2.7234,0.9097
2024-01-29T06:30:00+00:00,228.9858,4.2859,0.8973
2024-01-29T07:00:00+00:00,229.1793,1.2402,0.9043
2024-01-29T07:30:00+00:00,229.4921,3.7882,0.933
2024-01-29T08:00:00+00:00,229.2444,3.5607,0.9126
2024-01-29T08:30:00+00:00,231.8326,4.324,0.9408
2024-01-29T09:00:00+00:00,226.5336,3.7434,0.9314
2024-01-29T09:30:00+00:00,231.724,1.9372,0.9482
2024-01-29T10:00:00+00:00,229.2406,5.319,0.9422
2024-01-29T10:30:00+00:00,230.7539,3.3651,0.8978
2024-01-29T11:00:00+00:00,227.746,3.5126,0.9261
2024-01-29T11:30:00+00:00,232.6573,2.1403,0.8814
2024-01-29T12:00:00+00:00,232.4913,2.7285,0.9494
2024-01-29T12:30:00+00:00,231.9192,2.1844,0.8983
2024-01-29T13:00:00+00:00,226.9705,3.2923,0.9265
2024-01-29T13:30:00+00:00,231.6582,6.068,0.9394
2024-01-29T14:00:00+00:00,230.8097,1.4229,0.8912
2024-01-29T14:30:00+00:00,226.7895,0.9958,0.9394
2024-01-29T15:00:00+00:00,229.9514,6.1237,0.8809
2024-01-29T15:30:00+00:00,230.7291,3.2364,0.9109
2024-01-29T16:00:00+00:00,231.1122,2.4973,0.913
2024-01-29T16:30:00+00:00,230.3545,5.2535,0.9062
2024-01-29T17:00:00+00:00,230.5825,2.5809,0.921
2024-01-29T17:30:00+00:00,232.9472,6.1783,0.944
2024-01-29T18:00:00+00:00,232.4521,4.6502,0.9029
2024-01-29T18:30:00+00:00,224.2659,2.8451,0.9205
2024-01-29T19:00:00+00:00,229.3651,6.8036,0.9414
2024-01-29T19:30:00+00:00,229.6707,2.5548,0.9341
2024-01-29T20:00:00+00:00,226.4958,4.9878,0.8829
2024-01-29T20:30:00+00:00,230.1884,3.9023,0.946
2024-01-29T21:00:00+00:00,232.4975,5.7651,0.8833
2024-01-29T21:30:00+00:00,227.8269,6.0536,0.9212
2024-01-29T22:00:00+00:00,230.6728,3.5833,0.9203
2024-01-29T22:30:00+00:00,228.1684,2.3382,0.935
2024-01-29T23:00:00+00:00,228.6562,4.4369,0.8904
2024-01-29T23:30:00+00:00,232.9548,2.5206,0.8926
2024-01-30T00:00:00+00:00,228.9149,6.6564,0.9326
2024-01-30T00:30:00+00:00,230.9244,3.8687,0.8905
2024-01-30T01:00:00+00:00,226.2576,3.0416,0.9129
2024-01-30T01:30:00+00:00,233.7246,3.7288,0.9312
2024-01-30T02:00:00+00:00,231.2053,1.4063,0.9256
2024-01-30T02:30:00+00:00,229.635,2.074,0.8947
2024-01-30T03:00:00+00:00,231.1511,5.5207,0.9013
2024-01-30T03:30:00+00:00,227.1804,2.4662,0.9478
2024-01-30T04:00:00+00:00,232.3651,1.8936,0.9114
2024-01-30T04:30:00+00:00,229.352,4.5861,0.8831
2024-01-30T05:00:00+00:00,229.5919,5.571,0.8954
2024-01-30T05:30:00+00:00,229.0167,4.7804,0.904
2024-01-30T06:00:00+00:00,228.8387,4.9773,0.95
2024-01-30T06:30:00+00:00,231.3893,2.3869,0.9012
2024-01-30T07:00:00+00:00,230.5118,1.3581,0.8818
2024-01-30T07:30:00+00:00,231.3035,5.9024,0.9159
2024-01-30T08:00:00+00:00,229.9824,3.1534,0.8859
2024-01-30T08:30:00+00:00,231.0264,3.2079,0.8992
2024-01-30T09:00:00+00:00,229.1623,5.4818,0.9495
2024-01-30T09:30:00+00:00,234.4595,4.2931,0.9293
2024-01-30T10:00:00+00:00,226.8641,4.4998,0.8835
2024-01-30T10:30:00+00:00,232.5219,6.9444,0.9114
2024-01-30T11:00:00+00:00,232.7358,2.5794,0.892
2024-01-30T11:30:00+00:00,228.2957,5.2216,0.8886
2024-01-30T12:00:00+00:00,234.4585,3.5609,0.9211
2024-01-30T12:30:00+00:00,231.991,3.9533,0.9154
2024-01-30T13:00:00+00:00,231.9423,5.8264,0.932
2024-01-30T13:30:00+00:00,230.056,4.2398,0.9425
2024-01-30T14:00:00+00:00,229.5655,4.5122,0.8973
2024-01-30T14:30:00+00:00,229.5812,5.1069,0.9446
2024-01-30T15:00:00+00:00,230.7811,2.9715,0.9163
2024-01-30T15:30:00+00:00,232.8024,2.2492,0.8981
2024-01-30T16:00:00+00:00,230.3626,1.8568,0.9392
2024-01-30T16:30:00+00:00,228.1771,0.4695,0.8825
2024-01-30T17:00:00+00:00,231.6489,6.7414,0.9192
2024-01-30T17:30:00+00:00,231.8423,1.7719,0.9305
2024-01-30T18:00:00+00:00,231.3093,3.2499,0.8996
2024-01-30T18:30:00+00:00,231.491,3.0212,0.9404
2024-01-30T19:00:00+00:00,229.4581,4.1426,0.8968
2024-01-30T19:30:00+00:00,228.142,4.7713,0.9388
2024-01-30T20:00:00+00:00,228.2636,5.1296,0.8855
